Well,Field,Cell_Number,Top,Left,XCentroid,YCentroid,ObjectAreaCh1,ObjectTotalIntenCh1,ObjectAvgIntenCh1,ObjectVarIntenCh1,SpotCountCh2,SpotTotalAreaCh2,SpotAvgAreaCh2,SpotTotalIntenCh2,SpotAvgIntenCh2,TotalIntenCh2,AvgIntenCh2
F4,40,5,818,335,406.7139857,896.7384482,16188,58442971,3610.265073,2129.943713,9,248,27.55555556,376101,1516.53629,1904645,117.657833
F4,41,1,32,363,463.8632742,126.1997702,26981,59619887,2209.698936,1707.128809,0,0,0,0,0,543997,20.16222527
F4,41,2,255,625,701.1251885,325.5486425,15912,70531636,4432.606586,3347.634779,1,13,13,7205,554.2307692,932780,58.62116642
F4,41,3,660,1,136.4684705,738.5491841,21694,64712702,2982.976952,2251.897789,19,1004,52.84210526,3505070,3491.105578,11570574,533.3536462
F4,42,1,74,250,364.553003,186.0573051,35564,72806854,2047.206557,1343.688576,0,0,0,0,0,678251,19.07127995
F4,42,2,260,782,886.8754784,351.1327133,27955,46128799,1650.109068,756.1846438,4,150,37.5,147567,983.78,1401154,50.12176713
F4,42,3,264,446,565.4722111,361.2830754,37407,88411883,2363.511722,1697.732503,2,23,11.5,9347,406.3913043,911758,24.37399417
F4,42,4,424,677,746.560375,488.2691764,13441,30536859,2271.918682,991.7916796,4,53,13.25,39665,748.3962264,516253,38.40882375
F4,42,5,566,326,442.2269346,666.3775672,31454,60770184,1932.033573,1298.437944,0,0,0,0,0,633868,20.15222229
F4,42,6,637,631,704.1257916,710.2898676,17370,61289486,3528.467818,2216.842744,0,0,0,0,0,823451,47.40650547
F4,42,7,799,756,833.2676539,855.3416011,10805,27060522,2504.444424,1297.48041,1,26,26,14631,562.7307692,291979,27.02258214
F4,42,8,828,314,382.2803459,899.8430909,16073,58346220,3630.076526,2363.297335,1,8,8,3020,377.5,651289,40.52068687
F4,42,9,841,723,781.9188842,898.4283355,5449,18407756,3378.18976,1327.052863,0,0,0,0,0,195518,35.88144614
F4,42,10,869,695,743.881323,941.5524147,8738,20309385,2324.260128,1278.28191,0,0,0,0,0,170768,19.54314488
F4,42,11,885,50,126.1110045,970.8283553,17711,44612589,2518.919824,1244.403862,0,0,0,0,0,410768,23.19281802
F4,43,1,730,71,163.2932233,831.7164784,20718,59496487,2871.729269,1657.00548,43,1509,35.09302326,5856639,3881.139165,12697778,612.8862825
F4,44,1,31,484,575.2768405,122.9893488,22345,64839738,2901.756008,1515.348821,0,0,0,0,0,728345,32.59543522
F4,44,2,108,209,283.912183,166.1647852,13642,43974281,3223.448248,1925.921802,17,495,29.11764706,723112,1460.832323,2312538,169.5160534
F4,44,3,111,787,858.8788629,174.836388,14950,51960324,3475.606957,2182.391985,7,197,28.14285714,241506,1225.918782,1501743,100.4510368
F4,44,4,893,124,196.1471467,957.4233683,14387,66097182,4594.229652,3348.354912,11,220,20,228639,1039.268182,1404453,97.61958713
F4,45,1,449,796,860.4562914,516.9085357,13590,43076763,3169.739735,1647.048886,28,545,19.46428571,808264,1483.053211,2762188,203.2515085
F4,45,2,461,12,98.97958796,526.7123296,15775,55228084,3500.987892,2041.688487,22,1041,47.31818182,5474293,5258.68684,12261794,777.2928051
F4,45,3,639,843,918.4412931,701.350494,14879,46627786,3133.798374,1610.152188,6,97,16.16666667,70538,727.1958763,880240,59.15988978
F4,45,4,867,696,811.0469653,976.18451,39987,109001698,2725.928377,1935.897012,0,0,0,0,0,849420,21.24240378
F4,46,1,174,214,272.4125853,226.8535668,10107,25701610,2542.95142,1214.826027,21,709,33.76190476,2283621,3220.90409,5528131,546.9606214
F4,46,2,299,223,307.8813992,396.1315038,26273,62680650,2385.74392,1856.870644,1,15,15,6382,425.4666667,442497,16.84227153
F4,46,3,495,826,907.9442149,574.5315083,19360,43786952,2261.722727,1098.444452,14,525,37.5,1228077,2339.194286,4318899,223.083626
F4,46,4,543,389,496.1095314,623.4965182,27572,54124494,1963.023865,979.8987288,21,364,17.33333333,336929,925.6291209,1786988,64.81169302
F4,46,5,689,136,206.0681298,759.5974148,14854,38824593,2613.746668,1246.15834,34,1107,32.55882353,3981387,3596.555556,10490970,706.2723845
F4,46,6,724,594,674.276948,803.8841701,16671,45942194,2755.815128,1213.779297,0,0,0,0,0,480821,28.84176114
F4,46,7,788,462,555.8737565,868.0225275,22417,56748965,2531.514699,1193.55689,9,121,13.44444444,55622,459.6859504,658760,29.38662622
F4,46,8,829,184,266.1732839,901.0225721,17278,44561639,2579.09706,1302.575654,0,0,0,0,0,277182,16.04248177
F4,47,1,243,412,499.2980789,318.7855868,19052,47992536,2519.028763,1679.078562,1,31,31,19371,624.8709677,627894,32.95685492
F4,47,2,271,166,255.1147826,379.84301,29900,76749014,2566.856656,1575.816242,0,0,0,0,0,759996,25.41792642
F4,47,3,631,396,507.6521189,744.2104963,40281,109114610,2708.835679,2081.749803,3,71,23.66666667,52379,737.7323944,1195876,29.68833942
F4,47,4,675,823,881.3042396,740.985065,12454,40094121,3219.376987,1931.664738,31,1300,41.93548387,5569650,4284.346154,13374651,1073.924121
F4,47,5,933,441,520.6054685,1006.6642,17299,39157649,2263.578762,1086.569162,0,0,0,0,0,359422,20.77703914
F4,48,1,197,219,302.4026312,289.7891018,24628,79595246,3231.90052,2243.236992,7,59,8.428571429,44665,757.0338983,2592638,105.2719669
F4,48,2,487,515,612.6945786,589.2154397,24016,52570819,2188.991464,972.8600317,0,0,0,0,0,468677,19.5151982
F4,48,3,540,313,373.4580914,605.5109088,12742,31711342,2488.725632,1152.151852,0,0,0,0,0,485760,38.12274368
F4,48,4,625,39,107.4310003,691.7806744,14116,38930659,2757.910102,1559.47438,0,0,0,0,0,485550,34.397138
F4,48,5,715,558,634.4631694,786.658328,17309,53058883,3065.392744,1857.344646,27,1296,48,5767579,4450.292438,14286901,825.4030273
F4,48,6,868,737,830.0704494,957.3967351,24074,69601539,2891.149747,1610.192014,3,31,10.33333333,11127,358.9354839,809180,33.61219573
F4,49,1,170,898,972.7109751,240.9154626,17649,46896347,2657.167375,1389.950136,0,0,0,0,0,548347,31.06957901
F4,49,2,254,268,325.4686078,320.2531227,12089,32884895,2720.232856,1496.332328,31,849,27.38709677,2201357,2592.882214,9074616,750.6506742
F4,49,3,320,427,512.413358,404.3065114,22668,63452918,2799.228781,1474.355029,2,23,11.5,12466,542,1113897,49.13962414
F4,49,4,379,25,106.8644539,451.1294419,18348,57135848,3114.009592,1651.709154,9,116,12.88888889,60137,518.4224138,849675,46.308862
F4,49,5,559,303,370.6381952,618.7115061,13054,30398044,2328.638272,1202.504682,1,29,29,22312,769.3793103,523765,40.12295082
F4,49,6,744,224,304.7039202,836.6246817,23953,62371412,2603.908153,1289.981352,0,0,0,0,0,711432,29.70116478
F4,50,1,61,347,488.591703,159.1786164,27769,48855050,1759.337751,691.0720908,9,210,23.33333333,206160,981.7142857,981112,35.33119666
F4,50,2,145,86,181.6619179,241.3731338,29271,61723762,2108.700147,1516.775828,0,0,0,0,0,599509,20.48132964
F4,50,3,197,374,453.2102317,282.0643406,19117,43559171,2278.556834,923.4608041,0,0,0,0,0,368371,19.26928911
F4,50,4,495,652,737.0939243,582.277096,23306,55920023,2399.38312,1010.872942,14,298,21.28571429,311847,1046.466443,1506839,64.65455248
F4,50,5,569,11,108.6865233,659.9083539,25533,75799958,2968.705518,1414.505367,2,21,10.5,7102,338.1904762,735997,28.82532409
F4,50,6,635,279,342.9367896,707.0865678,14428,36221048,2510.469088,1145.713801,0,0,0,0,0,607933,42.13563904
F4,50,7,700,618,730.1338359,783.4147197,26794,65057081,2428.046615,1225.330052,2,35,17.5,19030,543.7142857,783026,29.22393073
F4,51,1,18,481,541.6433419,76.38618137,11347,41965336,3698.363973,2352.397556,15,439,29.26666667,1083093,2467.182232,3134510,276.2412973
F4,51,2,436,714,813.2617932,531.329642,29890,65197217,2181.238441,1025.833745,5,89,17.8,59377,667.1573034,812102,27.16968886
F4,51,3,442,219,313.2301482,508.993395,20439,73380373,3590.213464,2348.427284,1,9,9,2977,330.7777778,793608,38.82812271
F4,51,4,534,545,623.6125473,614.5943213,18490,37945134,2052.19762,1015.831829,0,0,0,0,0,453387,24.52065982
F4,51,5,628,54,109.9168344,691.6080512,10930,30445574,2785.505398,1502.324905,14,299,21.35714286,304706,1019.083612,1322117,120.9622141
F4,51,6,712,367,460.126706,794.9090713,23227,58859519,2534.099066,1351.585304,0,0,0,0,0,617304,26.5770009
F4,52,1,242,359,482.6962643,365.6725502,38922,92896106,2386.724886,1928.467229,0,0,0,0,0,896734,23.039258
F4,52,2,423,745,813.4152522,497.0244908,16496,51582647,3126.979086,1934.481515,0,0,0,0,0,568943,34.48975509
F4,52,3,664,134,203.1702321,736.6605028,16548,49444020,2987.915156,1588.235347,0,0,0,0,0,555309,33.55746918
F4,52,4,750,546,608.7927863,819.1496623,13918,51080705,3670.118192,2531.950591,0,0,0,0,0,671929,48.27769795
F4,52,5,777,269,342.1923383,856.9706459,18873,62333664,3302.79574,2269.488607,0,0,0,0,0,664218,35.19408679
F4,53,1,194,425,507.9131069,280.4267872,20577,68599292,3333.784905,1937.681735,0,0,0,0,0,721103,35.04412694
F4,53,2,456,303,374.0801928,529.6233164,16186,49415607,3052.984493,1813.103186,0,0,0,0,0,534475,33.02082046
F4,53,3,494,789,872.1428653,564.8496728,17422,35444461,2034.465676,1024.65062,0,0,0,0,0,336721,19.32734474
F4,53,4,622,783,855.2934968,668.6045336,13455,25454867,1891.851877,873.1604623,0,0,0,0,0,225634,16.76952806
F4,53,5,727,68,136.7890176,789.2501726,13039,41923594,3215.246108,1773.220879,19,526,27.68421053,1929293,3667.857414,5098320,391.0054452
F4,53,6,920,735,813.8307019,995.4838383,18748,53791018,2869.160337,1565.712443,0,0,0,0,0,496486,26.48207809
F4,54,1,820,249,340.7837022,879.283814,17892,49237688,2751.938744,1590.271707,9,198,22,197682,998.3939394,968813,54.14783143
F4,55,1,3,643,722.9715614,89.15785609,20430,59958021,2934.80279,1451.283398,7,159,22.71428571,123226,775.0062893,1040650,50.93734704
F4,55,2,476,523,602.1654739,589.3399736,21937,63335112,2887.136436,1378.391009,0,0,0,0,0,792319,36.11792861
F4,55,3,726,781,850.860245,794.3388215,15427,42923427,2782.35736,1574.437903,0,0,0,0,0,716076,46.417061
F4,55,4,757,143,241.7607662,819.1397091,13886,38898891,2801.302823,1517.529797,0,0,0,0,0,311857,22.45837534
F4,55,5,796,103,165.1776283,851.4528175,5945,21370266,3594.662069,1419.154319,0,0,0,0,0,122019,20.52464256
F4,56,1,298,460,522.637595,387.6446427,18162,53863089,2965.702511,1831.391816,1,11,11,3592,326.5454545,585553,32.24055721
F4,56,2,319,185,267.8281853,430.3963833,25382,69002201,2718.548617,1265.872512,0,0,0,0,0,507289,19.9861713
F4,56,3,848,219,296.5248885,919.1518964,16373,59990706,3664.002077,2748.088911,0,0,0,0,0,584255,35.68405301
F4,57,1,680,808,885.2557585,757.8185332,18885,60723208,3215.420069,2521.201055,0,0,0,0,0,682376,36.13322743
F4,58,1,458,518,600.1533,525.9297876,16621,87197843,5246.245292,4888.659753,17,354,20.82352941,579561,1637.177966,3039692,182.8826184
F4,58,2,594,869,939.8987902,660.6127454,15127,44408260,2935.695115,1659.815804,7,115,16.42857143,77798,676.5043478,1603079,105.974681
F4,58,3,761,608,709.9471107,860.9009059,34109,92595524,2714.694773,1461.739486,0,0,0,0,0,877204,25.71766982
F4,59,1,60,618,719.1840867,127.9844614,21881,46520025,2126.04657,1081.166808,0,0,0,0,0,576413,26.34308304
F4,59,2,180,13,84.32932274,256.5475283,18368,53369603,2905.575076,1868.981633,0,0,0,0,0,510217,27.77749347
F4,59,3,251,464,547.029817,335.8477157,23443,59666198,2545.160517,1230.40907,2,27,13.5,10969,406.2592593,831511,35.46947916
F4,59,4,372,101,180.947774,446.3099315,18688,51165008,2737.853596,2578.139413,0,0,0,0,0,495670,26.5234375
F4,59,5,470,535,618.0793489,552.1260057,21626,50694291,2344.136271,1331.02691,0,0,0,0,0,766246,35.43170258
F4,59,6,482,742,820.6832144,555.2670344,18492,38356460,2074.219122,1034.198702,0,0,0,0,0,490997,26.55186026
F4,59,7,699,567,660.978001,786.3987073,25683,79869524,3109.82066,1781.875655,0,0,0,0,0,831575,32.37842152
F4,60,1,23,898,961.9205699,94.55103824,14881,35973605,2417.41852,1152.462367,0,0,0,0,0,444176,29.84853168
F4,60,2,229,575,654.5833333,306.4643998,20028,60231392,3007.359297,1769.347019,0,0,0,0,0,736246,36.76083483
F4,60,3,510,94,176.8722964,589.1772146,21268,68969105,3242.85805,1769.711837,1,11,11,3552,322.9090909,640224,30.10268949
F4,60,4,711,77,126.2468711,768.2271214,8709,31004231,3560.021931,2564.803767,8,241,30.125,640087,2655.962656,2125119,244.0141233
F4,61,1,156,282,340.7988227,216.3402639,10533,41560470,3945.739106,2697.458703,14,535,38.21428571,2163553,4044.024299,5693157,540.5066932
F4,61,2,453,515,587.213149,547.2085887,21051,63802348,3030.846421,1554.665745,5,143,28.6,312199,2183.20979,1425423,67.71284025
F4,61,3,795,349,421.5159244,866.8007146,16233,57763726,3558.413479,1962.983163,30,1118,37.26666667,4130350,3694.40966,10020351,617.2827573
F4,61,4,843,884,945.1927224,908.2075472,12614,47291496,3749.127636,2378.441558,11,313,28.45454545,838908,2680.217252,2503285,198.4529095
F4,62,1,374,802,882.4500251,454.107642,19890,59631506,2998.064656,1941.174561,0,0,0,0,0,577261,29.02267471
F4,62,2,461,457,530.287251,534.5834946,17570,49104624,2794.799317,1401.240904,2,68,34,72818,1070.852941,765307,43.55759818
F4,63,1,126,85,186.1634742,254.4228451,41138,88773854,2157.952599,1649.165588,0,0,0,0,0,770301,18.72480432
F4,63,2,577,568,692.2023659,693.9780547,42606,92530387,2171.768929,1168.173194,12,249,20.75,158581,636.8714859,1433113,33.63641271
F4,63,3,579,397,457.5580979,660.0650617,15078,32213101,2136.430627,953.1757922,0,0,0,0,0,443919,29.44150418
F4,64,1,106,397,476.8595859,197.3160856,22747,48761173,2143.63094,842.2939244,0,0,0,0,0,406919,17.88890843
F4,64,2,207,230,305.2495703,301.3832203,22110,46241957,2091.449887,895.0669563,39,1355,34.74358974,3934059,2903.364576,11754745,531.6483492
F4,64,3,357,512,586.671197,423.0703315,16408,49615680,3023.871282,1596.408868,13,367,28.23076923,495595,1350.395095,2016175,122.8775597
F4,64,4,610,158,223.3505724,682.2880642,15198,44555223,2931.650415,1734.453348,0,0,0,0,0,546352,35.94894065
F4,64,5,778,285,360.1464646,851.6848846,16632,43937200,2641.726792,1357.659306,37,1439,38.89189189,4538597,3153.993746,11043714,664.0039683
F4,65,1,135,830,889.4247872,194.6849922,11514,34806711,3022.99036,1828.112177,0,0,0,0,0,488229,42.40307452
F4,65,2,527,718,790.8020891,599.4502132,16179,43134555,2666.082885,1199.173478,5,73,14.6,39866,546.109589,774276,47.85685147
F4,66,1,55,211,333.9239041,160.7624396,22971,62895008,2738.017849,2027.014294,0,0,0,0,0,1170891,50.97257412
F4,66,2,246,940,1011.856339,313.3368362,16177,38824424,2399.976757,1078.006895,5,52,10.4,25523,490.8269231,710207,43.90226865
F4,66,3,495,874,947.7197418,566.4003258,16574,42097226,2539.955714,1352.634921,0,0,0,0,0,552364,33.32713889
F4,66,4,650,164,239.0759213,722.6031689,16662,68445320,4107.869403,2843.420242,0,0,0,0,0,855509,51.34491658
F4,66,5,650,747,825.2492511,708.4594907,14688,38618889,2629.281658,1277.476437,24,481,20.04166667,550721,1144.950104,2181072,148.4934641
F4,66,6,775,929,1012.538284,844.8371034,19982,64326344,3219.214493,2034.375804,5,126,25.2,113375,899.8015873,854586,42.76779101
F4,67,1,485,233,327.6949263,579.918915,27613,66906947,2423.023467,1317.95285,0,0,0,0,0,664710,24.07235722
F4,67,2,822,232,326.6311862,910.5067208,22914,83676581,3651.766649,1955.19638,14,234,16.71428571,188018,803.4957265,1383099,60.36043467
F4,68,1,303,570,644.356555,390.9690647,20656,55479894,2685.89727,1386.398642,19,318,16.73684211,407161,1280.380503,2224597,107.6973761
F4,68,2,357,859,937.6978781,442.6460497,22150,68048287,3072.157427,2691.933256,0,0,0,0,0,713861,32.22848758
F4,69,1,72,610,703.6106218,180.3588022,30089,60784653,2020.161953,1053.69173,1,11,11,3594,326.7272727,539589,17.93309847
F4,69,2,99,918,998.7300312,181.2397243,20169,49507771,2454.646785,2086.301425,0,0,0,0,0,561565,27.84297685
F4,69,3,262,724,801.1275494,336.8773155,16033,35929955,2241.000125,1094.692516,11,334,30.36363636,498982,1493.958084,2024404,126.2648288
F4,69,4,657,751,821.0952319,775.4476724,23028,47328651,2055.265373,979.9776425,10,125,12.5,72092,576.736,909599,39.49969602
F4,69,5,808,311,385.4992182,885.8380331,18547,53703509,2895.536151,1302.095719,5,57,11.4,20194,354.2807018,708844,38.21879549
F4,69,6,880,615,667.5863642,935.5130394,8551,24850005,2906.093439,2551.471349,5,175,35,279256,1595.748571,992093,116.0206993
F4,70,1,737,9,98.22933358,821.6516464,21593,68844250,3188.267031,2068.812933,0,0,0,0,0,679808,31.48279535
F4,70,2,813,435,520.3877148,906.8318948,24794,92415251,3727.323183,2341.657554,3,33,11,11211,339.7272727,851116,34.32749859
F4,71,1,36,837,896.4072439,116.0518629,15406,35465605,2302.064455,1054.07132,0,0,0,0,0,431477,28.00707517
F4,71,2,436,780,850.6834467,518.0929126,16607,42369618,2551.310773,1142.229027,19,327,17.21052632,305681,934.8042813,1607725,96.81008009
F4,71,3,543,514,588.8471575,621.6012575,19085,58818480,3081.921928,1564.158188,4,74,18.5,74722,1009.756757,939767,49.24113178
F4,71,4,964,362,416.3616585,1021.890086,9744,32800607,3366.236351,2258.849867,4,130,32.5,242628,1866.369231,1037315,106.4567939
F4,72,1,142,644,734.2035504,233.7173963,25856,70051184,2709.281559,1332.168669,0,0,0,0,0,738571,28.56478187
F4,72,2,354,822,942.5023195,460.2318752,26083,94288356,3614.935245,2646.953755,20,429,21.45,583871,1361.004662,2535835,97.22175363
F4,72,3,483,310,384.0255463,573.375,18672,59327816,3177.368038,1680.879803,28,623,22.25,669695,1074.951846,2987480,159.9978578
F4,72,4,725,669,759.6667456,815.6411804,25347,102075423,4027.120488,2500.032952,4,102,25.5,111090,1089.117647,1436029,56.65479149
F4,73,1,77,951,1020.635661,148.3339356,16051,43864469,2732.818454,1412.348451,0,0,0,0,0,391112,24.36683073
F4,73,2,162,709,759.9284454,222.0737596,9070,27282284,3007.96957,1690.853799,0,0,0,0,0,399586,44.05578831
F4,73,3,415,800,858.3292935,474.6995242,11139,34154534,3066.211868,1746.580791,28,1189,42.46428571,7184090,6042.127839,15973366,1434.003591
F4,73,4,567,903,994.3129593,667.5824191,28713,84727259,2950.832689,2237.390746,0,0,0,0,0,771686,26.87584021
F4,74,1,258,431,524.1075472,344.4734134,23320,70340328,3016.309091,1805.247095,1,22,22,18146,824.8181818,761372,32.64888508
F4,74,2,344,736,815.8931017,417.0444907,18251,69150961,3788.886143,2071.541177,39,1358,34.82051282,4115687,3030.697349,9709096,531.9761109
F4,74,3,537,274,357.5872934,624.8268376,23169,61837682,2668.983642,1947.515919,0,0,0,0,0,671071,28.96417627
F4,74,4,901,372,448.3833431,984.1890613,20496,63498828,3098.108314,1709.471782,2,44,22,42113,957.1136364,1071924,52.29918033
F4,75,1,122,156,263.8294136,225.7811623,34569,84960301,2457.702016,1751.76439,6,82,13.66666667,40574,494.804878,908423,26.27854436
F4,75,2,881,312,395.9424736,953.426515,18548,51893922,2797.817662,1523.146761,29,758,26.13793103,1897243,2502.959103,10483447,565.2063295
F4,76,1,253,971,1031.01398,314.4260569,11874,35421937,2983.151171,1779.951133,1,11,11,3312,301.0909091,362325,30.51414856
F4,76,2,555,899,971.2089284,628.875495,16666,52264820,3136.014641,2196.027598,15,232,15.46666667,225251,970.9094828,1697610,101.8606744
F4,76,3,774,472,552.4035866,863.1887211,21190,78875503,3722.298395,2250.033288,15,253,16.86666667,242237,957.458498,1492617,70.43968853
F4,76,4,779,282,349.2187379,851.8451471,15434,47806882,3097.504341,1789.713532,36,1279,35.52777778,5314377,4155.103206,14274475,924.8720358
F4,77,1,269,62,128.4063635,329.605795,12666,35631136,2813.132481,1330.891933,1,12,12,4066,338.8333333,428842,33.85772935
F4,77,2,345,275,343.2154918,409.3704095,14214,60112671,4229.117138,2667.615703,8,159,19.875,188509,1185.591195,1186915,83.50323625
F4,77,3,816,543,620.3889221,880.1850746,15075,55343858,3671.234362,2473.327016,28,1570,56.07142857,7071374,4504.059873,16821677,1115.865804
F4,77,4,827,80,142.8054491,888.5800636,12259,46777833,3815.795171,2480.488849,1,9,9,2594,288.2222222,553711,45.16771352
F4,78,1,286,659,732.7257134,370.7949997,19239,51436542,2673.555902,1251.908395,0,0,0,0,0,280851,14.59800405
F4,78,2,330,549,610.5058327,398.3795856,13030,49343877,3786.943745,2149.185902,42,1089,25.92857143,3749741,3443.288338,9666196,741.8415963
F4,78,3,735,2,165.4713355,821.6106982,36997,87201624,2356.991756,1165.710105,24,537,22.375,666560,1241.266294,3387664,91.56591075
F5,1,1,91,432,521.1534584,171.5141923,22019,55304162,2511.656388,1389.036534,3,50,16.66666667,29735,594.7,609895,27.6985785
F5,1,2,246,669,742.4460468,303.786196,13938,37853897,2715.877242,1577.837095,1,10,10,3088,308.8,459484,32.96627924
